left_Form Name,right_original_id,right_label,similarity
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.807523337087887
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8045042941650079
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8055665837254289
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8023456569285872
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.799326136864064
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8024073820563657
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8020248187430797
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8048959319369051
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7997076118068983
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8120565822913429
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.805128595711877
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8147288154582606
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.803757545493105
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8026434563627326
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8053860390309586
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8047681599555744
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8084259201559815
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8047063917843538
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8134931348360118
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8125041753286284
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8129334235033494
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8135713599438453
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8165056563318409
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8132818145863446
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8149565157990676
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8143420833767026
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8129530140540685
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7953826197364481
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.8019749508355765
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002039,Anorexia,0.7916281118119566
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7962582871460967
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.8002026419268992
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7753111361210406
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7865759837676791
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7865974309949472
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7865375924421185
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7860888377401449
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7849988508465374
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7857469435818342
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7879553856649454
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7876904945415943
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.788397640204704
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7871396909237914
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7875656754946692
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7879293760915844
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002019,Constipation,0.7972933136567806
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7730136695142816
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7712294919376393
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7704866695797963
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7727466600980337
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7751402548774955
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0033666,Diminished physical functioning,0.7724440696886865
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7768930330005522
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7749345408221135
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7766246468804315
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7782760057810975
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.779180191703215
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.77521599978997
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7812737137464248
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7842424190538645
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.783270650060296
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7841645245850806
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7876240602425881
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7820654680074985
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7985566838053814
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7978523351929914
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.797393344989084
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7964309788322248
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7963471319287465
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045081,Abnormality of body mass index,0.7974189966149672
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7969351067490887
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7973262627936146
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7968980000119603
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7963400693693644
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7969463388166921
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7980507322821725
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7754199012064041
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7772240494269337
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7755623103726313
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7746820869169256
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7765205847110561
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7754837962476097
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7752091239682165
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7777657051782699
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7741070187106188
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7753323514321571
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7779647205912479
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7758854639281636
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7852604360521983
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7887429658137752
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7863287657619636
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7850789434296347
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7853522332493111
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7870416972581782
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7938976681190761
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7922963028200871
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.792392022098177
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7929419837033195
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7927591095053461
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7917228643594412
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7801672615131879
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0410203,Positive gastric fluid barbiturate test,0.788349181184711
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0410203,Positive gastric fluid barbiturate test,0.7919517936419638
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7862051228342654
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0410203,Positive gastric fluid barbiturate test,0.794720426375677
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0410203,Positive gastric fluid barbiturate test,0.7952194720874459
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0410203,Positive gastric fluid barbiturate test,0.7949996832960695
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0410203,Positive gastric fluid barbiturate test,0.7930054234920333
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0410203,Positive gastric fluid barbiturate test,0.7958639644020269
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0410203,Positive gastric fluid barbiturate test,0.7941632878886397
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7865255102556551
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002015,Dysphagia,0.7829715434679467
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0031469,Low self esteem,0.7993140796515955
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.8078806855018745
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7933783200128632
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.8060509678694265
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0033843,Postprandial fullness,0.7946849684748438
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0033843,Postprandial fullness,0.7754696951388819
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0033843,Postprandial fullness,0.7943000193145596
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7964041796055191
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002591,Polyphagia,0.7747461649318766
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002591,Polyphagia,0.769625618463109
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0000716,Depression,0.7974412961892974
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0000716,Depression,0.7848041753364142
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0000662,Nyctalopia,0.7728466896815555
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0000662,Nyctalopia,0.7758772716071771
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000754,rapid eye movement sleep phenotype,0.7748818289120957
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0031873,Early chronotype,0.7820526328169626
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002591,Polyphagia,0.7801522542406293
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7910346621721901
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7849922198154639
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002360,Sleep disturbance,0.7905239762506947
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0000017,Nocturia,0.7852453503722209
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002591,Polyphagia,0.7891785068684426
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7754118975467013
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100738,Abnormal eating behavior,0.7818648988687955
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7861902572251902
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7877799060272144
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7852529296209854
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7847617237826648
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7850817141003927
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.78537687937482
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7814916697234724
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.779957186034204
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7801496196223142
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7859589296147079
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7853557337237778
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.784393170034205
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7811138464756147
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7858422342268107
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002591,Polyphagia,0.782907401808006
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002591,Polyphagia,0.7829180907178631
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002591,Polyphagia,0.7832799378168258
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7826022155549939
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7847930730648014
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7843225440889665
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7846312584284956
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7796167226484099
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7797389502997583
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7795894886822131
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002591,Polyphagia,0.7829257077769903
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7760774022130402
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100738,Abnormal eating behavior,0.7820925683481046
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7860095775593432
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7888817682592186
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7877026148308603
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7859198794446594
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7866705154789774
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7864379740831305
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.784146509213589
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7830792179821252
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7834558164685916
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7869509173531883
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7864455804568228
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7861916580438837
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7831544890553558
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100738,Abnormal eating behavior,0.7844859538461402
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100738,Abnormal eating behavior,0.7798970278659064
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100738,Abnormal eating behavior,0.7798035436098346
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100738,Abnormal eating behavior,0.7841435058556862
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.78013792799844
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0033842,Early satiety,0.7869831489778518
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0033842,Early satiety,0.7870708390231358
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0033842,Early satiety,0.7853494559593219
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7806446725746601
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0033842,Early satiety,0.7765162294919068
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0033842,Early satiety,0.7789545806727829
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100738,Abnormal eating behavior,0.7858133534565445
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012166,Skin-picking,0.7717743358927635
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.8117332593321291
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7992532287528095
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7840755681279324
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002591,Polyphagia,0.7959565610953755
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002591,Polyphagia,0.7795129817006974
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0004399,Congenital pyloric atresia,0.7761772005479264
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7805243129968911
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7858529942687014
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7848472859216249
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7858708329082535
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7853414552378365
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7821715742381868
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7804833142514634
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7833918459675541
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7851857944145124
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7838039815396284
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7811310174103857
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.7795535781508781
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0031984,Esophageal food impaction,0.7839465097204683
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0040288,Nasogastric tube feeding,0.7965977120247028
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002021,Pyloric stenosis,0.8014088514518597
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000546,polyphagia,0.7896209006112304
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0040288,Nasogastric tube feeding,0.7934405457572524
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7903289940993878
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0410203,Positive gastric fluid barbiturate test,0.7915794679745795
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7878737548798624
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000070,Fixated interests,0.7863122312089382
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7898150986820935
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7956445144070706
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7809150052378094
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0002015,Dysphagia,0.7890576267923163
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000070,Fixated interests,0.7835348045657029
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7978480739233978
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0033666,Diminished physical functioning,0.7825478210939545
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.799939025680842
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7999093623337575
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0025521,Increased body fat percentage,0.7869729436459313
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0025521,Increased body fat percentage,0.8015959612893957
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0025521,Increased body fat percentage,0.8011419040134157
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012523,Oral aversion,0.7821270573983805
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012523,Oral aversion,0.7841306283768243
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012523,Oral aversion,0.7805965979794706
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012523,Oral aversion,0.7891669673758621
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012523,Oral aversion,0.7816580656441248
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7936462369279723
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,NBO:0000063,regulation of eating behavior,0.7936107483567362
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012523,Oral aversion,0.7983008891522714
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012523,Oral aversion,0.7930893469260858
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012523,Oral aversion,0.8013571997893776
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012523,Oral aversion,0.7928240468680829
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0045082,Decreased body mass index,0.7932251467043676
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012719,Functional abnormality of the gastrointestinal tract,0.8017988093304291
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0012719,Functional abnormality of the gastrointestinal tract,0.8017234361154335
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7738471274966203
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7722206464431779
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7734126900514271
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7760050889927774
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7775655810847348
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7720781202315362
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0032937,"Recurrent, involuntary and intrusive distressing memories",0.786942263761128
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.78590167728562
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7839417466913218
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7818225749951879
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:0100739,Bulimia,0.7831003840631906
